name,price,product_url,브랜드,부위,gender,collaborate,uniform,sport,image_path,prob_cute,prob_hiphop,prob_classic,prob_interview,prob_date(first),prob_maturity,prob_luxury,prob_date,prob_casual,prob_young,prob_sexy,prob_trip,prob_beautiful,prob_lovely,prob_unique,prob_pretty,prob_picnic,prob_pattern,prob_Scary,prob_influencer,prob_work,prob_nice,prob_party,prob_sports,prob_art,predicted_labels
3S 롱 다운 재킷 - 화이트 / IT8713,118990,https://www.musinsa.com/products/3616976,adidas,outer,male,,,,"1981_infront.jpg,1981_back.jpg",0.062834539,0.072075129,0.115285829,0.072695315,0.069145992,0.066411279,0.07093785,0.096891247,0.109300636,0.072413981,0.072830446,0.072268397,0.071878962,0.069853179,0.075285695,0.071469486,0.091937438,0.072652042,0.059869885,0.062657759,0.073936544,0.066491514,0.069041163,0.07385917,0.070572264,classic
[24년 리뉴얼VER.] RDS 에센셜 덕다운 롱패딩_블랙,207200,https://www.musinsa.com/products/4508052,코드그라피,outer,both,,,,"1982_infront.jpg,1982_back.jpg",0.0844227,0.10296379,0.178811535,0.108027272,0.125378624,0.096305251,0.095059678,0.144973665,0.163957477,0.093040399,0.08176177,0.104681827,0.088339068,0.099770635,0.110840961,0.094499141,0.144267261,0.147272095,0.084807381,0.083452463,0.101355188,0.095235676,0.106427424,0.106773153,0.08896967,classic
24FW RDS 씨빅 롱 다운 블랙,238900,https://www.musinsa.com/products/4469334,커버낫,outer,both,,,,"1983_infront.jpg,1983_back.jpg",0.064660408,0.080959782,0.167918727,0.070241727,0.106235355,0.074438147,0.072125576,0.144226626,0.246481001,0.077125967,0.057914719,0.087803476,0.066942699,0.072091438,0.101418801,0.063700959,0.166405752,0.133386746,0.064990178,0.05383784,0.073804677,0.076009564,0.077935606,0.111154176,0.067685701,casual
유니 겨울 롱패딩_KHAKI,75600,https://www.musinsa.com/products/3642452,돕,outer,male,,,,"1984_infront.jpg,1984_back.jpg",0.081673399,0.106334977,0.328772306,0.082656823,0.137399256,0.10336788,0.096040308,0.200831756,0.297699839,0.100411862,0.080561265,0.11265976,0.096207805,0.078808874,0.15069364,0.079257794,0.195859492,0.183276549,0.078164451,0.076229967,0.096679509,0.111247927,0.105501294,0.154732764,0.098809734,classic
레시피 워싱 후드 자켓 CHARCOAL,217550,https://www.musinsa.com/products/4730055,코닥,outer,male,,,,"1985_infront.jpg,1985_back.jpg",0.082617186,0.111521073,0.121115983,0.095070049,0.110317267,0.088313572,0.089667663,0.185896635,0.254485399,0.109154992,0.086560518,0.111047357,0.094949603,0.092035979,0.135617286,0.089740328,0.183821261,0.175876886,0.084629752,0.096627861,0.095956713,0.110343352,0.104661211,0.168551773,0.088796042,casual
남성 베이직 반팔 라운드 티셔츠 TLTCM25601IVO,68000,https://www.musinsa.com/products/4991868,코오롱스포츠,top,male,,,,"1987_infront.jpg,1987_back.jpg",0.114379562,0.12302684,0.573863208,0.075753599,0.174845621,0.102341786,0.118598357,0.237957254,0.480332792,0.117935225,0.091104642,0.147433534,0.128169104,0.094012074,0.178962111,0.092068188,0.258109927,0.219350979,0.102999486,0.073019579,0.08820565,0.14420341,0.137409851,0.172646776,0.098406561,classic
럭비 오버핏 메시 저지 하프 슬리브_화이트,25990,https://www.musinsa.com/products/5045548,드릭스,top,male,,,,"1988_infront.jpg,1988_back.jpg",0.152356282,0.163297251,0.551884472,0.105318032,0.192476511,0.126950726,0.127705336,0.261014551,0.450072944,0.161562145,0.101416662,0.158668846,0.168336123,0.107452042,0.219329372,0.122275673,0.280718297,0.311341584,0.14493306,0.100892924,0.117127918,0.179273799,0.151000232,0.220562279,0.163353786,classic
젤-카야노 14 - 화이트:피오르드 그레이 / 1203A537-106,179000,https://www.musinsa.com/products/5056068,아식스,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBPDFS116S / MR530GMT (SILVER),129000,https://www.musinsa.com/products/4727088,뉴발란스,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB 247 MULE-MOCHA DRIFT,71100,https://www.musinsa.com/products/5059057,골스튜디오,shoes,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[패션플래닛 10% 쿠폰]데일리 쿨 하프 니트,29900,https://www.musinsa.com/products/4992830,수아레,top,male,,,,"1989_infront.jpg,1989_back.jpg",0.146001682,0.191882387,0.641802728,0.090764053,0.215941086,0.19088231,0.147355571,0.340185642,0.509953737,0.187119871,0.125293523,0.202062994,0.170390427,0.111092322,0.229586959,0.10440179,0.334038019,0.290911853,0.137079656,0.136720151,0.147748247,0.182811216,0.160829276,0.355466992,0.145206496,"classic,casual"
[한화 이글스]한화이글스 25 빈티지 바시티 자켓,239000,https://www.musinsa.com/products/5014734,스파이더,outer,both,,,,"1990_infront.jpg,1990_back.jpg",0.077293642,0.111286424,0.237992734,0.109636419,0.144039288,0.118188038,0.108809933,0.177974656,0.216457725,0.115451068,0.094884746,0.120435633,0.090090461,0.098661102,0.138284519,0.099233963,0.163983926,0.190866932,0.081316762,0.091395482,0.112065904,0.115877353,0.124355614,0.177735984,0.107030936,classic
[COOL] 카고 버뮤다 쇼츠_SPMTF37C03,23920,https://www.musinsa.com/products/4761981,스파오,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T-Logo Tee Heather Grey,55000,https://www.musinsa.com/products/4767637,디스이즈네버냇,top,male,,,,"1991_infront.jpg,1991_back.jpg",0.106734775,0.11539501,0.622392893,0.062981568,0.168003008,0.106201075,0.104743429,0.244517133,0.508078098,0.125052914,0.080736101,0.137984514,0.121606991,0.079897255,0.172717482,0.071028568,0.263650924,0.216560096,0.097984858,0.068069547,0.07154116,0.140340179,0.112563014,0.26317215,0.085274734,"classic,casual"
XT-6_L41252900,260000,https://www.musinsa.com/products/4778564,실로몬,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
래글런 배색 피그먼트 아트웍 반팔 티셔츠_크림&블랙,27500,https://www.musinsa.com/products/4928807,디미트리블랙,top,both,,,,"1992_infront.jpg,1992_back.jpg",0.185644105,0.181781128,0.608535111,0.099892624,0.181736901,0.124248311,0.14237076,0.265389383,0.511258721,0.192397967,0.126753077,0.180699125,0.193941385,0.129470289,0.227579013,0.13908492,0.297535568,0.226620063,0.179416135,0.093832992,0.108738817,0.191683412,0.171167538,0.245301306,0.147686556,"classic,casual"
MIL SERIES TEE(LUCKY THIRTEEN)_1%OATMEAL,39200,https://www.musinsa.com/products/4988263,아웃스탠딩,top,both,,,,"1993_infront.jpg,1993_back.jpg",0.153741673,0.132660121,0.65707463,0.064321488,0.155623719,0.092870399,0.109284043,0.220665738,0.533581614,0.130049169,0.090369292,0.138324723,0.133268416,0.087104172,0.163361624,0.084121436,0.26215744,0.21660012,0.124376811,0.058398981,0.066146225,0.134060144,0.109781496,0.205899909,0.087339647,"classic,casual"
핸드볼 스페지알 - 블랙:원더화이트 / JQ3685,91990,https://www.musinsa.com/products/4903311,adidas,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT 카모 아플리케 반팔티,30900,https://www.musinsa.com/products/4966349,벤힛,top,both,,,,"1995_infront.jpg,1995_back.jpg",0.139944553,0.129953325,0.632314146,0.066866912,0.150845945,0.092668749,0.108397819,0.220051497,0.500298738,0.130218789,0.084815428,0.136569604,0.138869375,0.090148672,0.185295001,0.093464725,0.25941211,0.190073907,0.1351583,0.062819131,0.073223002,0.147879273,0.127424747,0.19143036,0.101506092,"classic,casual"
시티 레저 와이드 벨티드 디태처블 카고 팬츠 [블랙],74590,https://www.musinsa.com/products/4676424,무신사 스탠다드,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
스트라이프 헨리넥 반팔티 - 블랙,39990,https://www.musinsa.com/products/4920130,엠오오,top,both,,,,"1996_infront.jpg,1996_back.jpg",0.101881377,0.124359906,0.556710839,0.080577284,0.181648403,0.110756397,0.111312158,0.239821032,0.45250532,0.119386591,0.080695473,0.135130972,0.131167606,0.093896389,0.172896951,0.085043818,0.268706381,0.277795881,0.104541428,0.086760439,0.091537543,0.14405176,0.128550336,0.192076072,0.096631005,classic
아디컬러 클래식 트랙탑 (와플) - 블랙 / JW0110,119000,https://www.musinsa.com/products/4945149,adidas,top,both,,,,"1997_infront.jpg,1997_back.jpg",0.052325029,0.070409656,0.149446562,0.060906935,0.07918755,0.061698493,0.059659801,0.101674043,0.137725353,0.060373355,0.046367746,0.069174439,0.052772343,0.061909702,0.067112155,0.057725698,0.10253118,0.089749776,0.051287811,0.04793255,0.066611409,0.065038316,0.066737354,0.068119548,0.052390527,classic
스타단 실버탭 스니커즈 - 화이트 / GMF00333F00690160466,558990,https://www.musinsa.com/products/4719165,골든구스,shoes,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
슈퍼 로우 프로 - 블랙 / VN000D83BLA1,99990,https://www.musinsa.com/products/4932477,반스,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
데님 오버핏 반팔 셔츠_SPYJF24C01,31920,https://www.musinsa.com/products/4834087,스파오,top,male,,,,"1998_infront.jpg,1998_back.jpg",0.114203684,0.117574021,0.21068868,0.080428548,0.154402047,0.095959179,0.111960486,0.193825826,0.400012106,0.111566007,0.092156403,0.131510526,0.122998483,0.092516467,0.165451407,0.092157505,0.227555439,0.165575922,0.109959684,0.07213743,0.081268318,0.135042697,0.126536727,0.155790031,0.098033801,casual
럭비 카라 래글런 트랙 타슬란 반팔티 GT-377,32990,https://www.musinsa.com/products/4953179,고스트리퍼블릭,top,both,,,,"1999_infront.jpg,1999_back.jpg",0.109743342,0.134438962,0.565072596,0.08619684,0.166262224,0.122550696,0.137770444,0.263688624,0.469868571,0.135275319,0.102228887,0.164566711,0.132331476,0.096884117,0.184717149,0.095201388,0.272971004,0.236406058,0.099330857,0.075555563,0.103552282,0.145233408,0.142196223,0.246280223,0.11171598,classic
940UNST DENIM SERIES NEYYAN L BLU,34900,https://www.musinsa.com/products/4827834,뉴에라,hat,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
럭비 그래픽 매쉬 버뮤다 팬츠_블랙,26990,https://www.musinsa.com/products/4887245,드릭스,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HARD TWIST HENLEY-NECK HALF KNIT [BLACK],71100,https://www.musinsa.com/products/5036532,유니온블루,top,male,,,,"2001_infront.jpg,2001_back.jpg",0.079164565,0.103502169,0.458455056,0.08276327,0.159675404,0.103077739,0.096868753,0.200005874,0.358843952,0.100192688,0.064503923,0.118321657,0.09687262,0.078466296,0.141449779,0.074065849,0.223778367,0.207790852,0.076659769,0.066242851,0.091227733,0.114860378,0.112577453,0.163760528,0.082516678,classic
버뮤다 와이드 원턱 카펜터 데님 밴딩 쇼츠 [샌드블루],28900,https://www.musinsa.com/products/4846365,리메인세컨드,bottom,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마드리드 폴리 나일론 와이드 팬츠 남녀공용 (4컬러),29900,https://www.musinsa.com/products/4148425,무센트,bottom,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아디컬러 클래식 파이어버드 트랙탑 IR9893,119000,https://www.musinsa.com/products/4071241,adidas,outer,male,,,,"2002_infront.jpg,2002_back.jpg",0.044976704,0.057946775,0.103152327,0.051356029,0.056636196,0.052631248,0.050608087,0.081211939,0.098259181,0.059227794,0.056946527,0.058411416,0.051746439,0.050958496,0.059683647,0.051641405,0.075591877,0.064744748,0.050242417,0.063102789,0.053148057,0.056598373,0.054166634,0.073402755,0.050349295,classic
버드 워드 캡 - 24K BLACK / AEPSU09463,76000,https://www.musinsa.com/products/5013146,아크테릭스,hat,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
베타 AR 자켓 남성 - SOLITUDE/VOID / AJPSM07082,997500,https://www.musinsa.com/products/4917210,아크테릭스,outer,male,,,,"2003_infront.jpg,2003_back.jpg",0.056868047,0.066499516,0.166985571,0.057005834,0.064128667,0.060061198,0.059671804,0.108104721,0.149330929,0.061392147,0.06161198,0.071468234,0.061025426,0.051741324,0.081905335,0.056552984,0.103312798,0.077204227,0.055488519,0.05020719,0.066731952,0.071067594,0.068387493,0.088434465,0.05776006,classic
NEOPEAK (네오픽) 아노락 자켓_Black,50000,https://www.musinsa.com/products/2323697,다니아핏,outer,male,,,,"2004_infront.jpg,2004_back.jpg",0.088012561,0.108948074,0.334091187,0.085809305,0.137828946,0.102075025,0.094263442,0.189899817,0.276253104,0.107624531,0.071681373,0.103578471,0.108835824,0.089920968,0.130857497,0.09168008,0.19456102,0.222236067,0.089847378,0.087910995,0.09814287,0.122155204,0.107977979,0.168724537,0.103864759,classic
아노락 후드 바람막이 AR-102 (3컬러),18900,https://www.musinsa.com/products/4331077,아르메데스,outer,male,,,,"2005_infront.jpg,2005_back.jpg",0.052454624,0.061287288,0.115124896,0.060982313,0.052892152,0.050729655,0.052681573,0.084321141,0.107709646,0.058165409,0.055299029,0.059965119,0.052444559,0.055951949,0.06445659,0.04972579,0.079845592,0.078149393,0.056940351,0.04992801,0.057236668,0.057851493,0.057588842,0.061978754,0.05390374,classic
언로더 오픈카라 린넨 데님 셔츠 [BLACK],59400,https://www.musinsa.com/products/4041531,드로우핏,top,male,,,,"2007_infront.jpg,2007_back.jpg",0.087481067,0.094298221,0.325731754,0.069036566,0.10780663,0.074849002,0.086586252,0.140805855,0.261913002,0.083374955,0.068579361,0.100989088,0.094379418,0.079173282,0.119926892,0.07726007,0.162168041,0.118109591,0.079359576,0.06494721,0.067426391,0.099967949,0.09653686,0.09700162,0.083146803,classic
[ON]체크 오버핏 긴팔 셔츠 - 2color,39900,https://www.musinsa.com/products/4899074,마인드브릿지,top,male,,,,"2008_infront.jpg,2008_back.jpg",0.078641608,0.125389203,0.388432056,0.119469129,0.176804438,0.10064397,0.10432972,0.219486848,0.313845396,0.11221613,0.076496758,0.117102437,0.106825314,0.085215047,0.153969705,0.093710795,0.227727443,0.287662178,0.087500408,0.101392224,0.109196,0.127083495,0.121770442,0.173457175,0.116060376,classic
헤비 빈티지 워싱 와이드 체크셔츠 (브라운),47900,https://www.musinsa.com/products/4341655,후크,top,male,,,,"2011_infront.jpg,2011_back.jpg",0.069594555,0.104738243,0.279232919,0.095173217,0.131509125,0.087144263,0.089030989,0.163050309,0.220569149,0.086830288,0.063095622,0.097488038,0.080869175,0.077366158,0.123638399,0.07962165,0.16797854,0.191199824,0.070704281,0.080730185,0.084926628,0.10327138,0.096852094,0.124675877,0.090342768,classic
프렌치 린넨 라이크 루즈핏 오픈카라 긴팔 셔츠 - 6COL,25000,https://www.musinsa.com/products/3271408,어반드레스,top,male,,,,"2012_infront.jpg,2012_back.jpg",0.084423333,0.127697662,0.378127724,0.147483066,0.17951569,0.116700247,0.120819196,0.220228404,0.29994154,0.126858234,0.083035462,0.138243094,0.10942518,0.092207119,0.155578688,0.102109216,0.219971865,0.242294788,0.091552459,0.104527742,0.143710196,0.139071077,0.13969624,0.183601379,0.120801948,classic
페이크퍼 숏 다운 블랙,139500,https://www.musinsa.com/products/3621628,리,outer,both,,,,"2021_infront.jpg,2021_back.jpg",0.06529934,0.090163298,0.220749721,0.089036606,0.117315419,0.077334017,0.085618094,0.143101454,0.19007951,0.079504989,0.05754241,0.093046404,0.070020974,0.074443221,0.101510614,0.069633469,0.144832432,0.132609233,0.064771757,0.06834051,0.090234995,0.085864946,0.094233014,0.096312024,0.076593474,classic
피크드 라펠 울 더블 롱코트 모카 베이지,238400,https://www.musinsa.com/products/3486252,베이스모먼트,outer,male,,,,"2033_infront.jpg,2033_back.jpg",0.078609817,0.085757732,0.102936469,0.086853758,0.088778369,0.088460952,0.083612785,0.115802974,0.147352964,0.084817208,0.076255575,0.096182071,0.079596579,0.083862573,0.087751366,0.076881014,0.121476762,0.084898494,0.086391628,0.072099455,0.084036946,0.078956388,0.083469681,0.084464543,0.075227603,casual
남성 피크드라펠 더블코트 (차콜그레이),79000,https://www.musinsa.com/products/2894525,애드호크,outer,male,,,,"2036_infront.jpg,2036_back.jpg",0.047069062,0.062570572,0.153070748,0.055079147,0.076433025,0.062970042,0.058002766,0.108736493,0.131023258,0.058584344,0.052475888,0.069960766,0.055785365,0.060654663,0.077531934,0.057628281,0.102657579,0.080053397,0.051747259,0.054857593,0.059356954,0.060494803,0.058861807,0.085293576,0.05410758,classic
Nike x Peaceminusone Kwondo1 Black and White,104000,https://kream.co.kr/products/112253?fetchRelated=true,nike,shoes,both,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peaceminusone Daisy Allover Shorts #1 Sky Blue,349000,https://kream.co.kr/products/60551?fetchRelated=true,Peaceminusone ,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Sachs Research Laboratory T-Shirt White,99000,https://kream.co.kr/products/48459,톰삭스,top,both,,,,"2037_infront.jpg,2037_back.jpg",0.217224047,0.211946785,0.542216122,0.106017239,0.217496261,0.135285482,0.145453259,0.281035751,0.523347139,0.196217939,0.128098711,0.177234426,0.21625711,0.149908304,0.242528901,0.158243015,0.305838943,0.278295577,0.223677441,0.166881159,0.114844278,0.231119648,0.18444711,0.24957934,0.18732889,"classic,casual"
"폼 드라이 핏 다용도 재킷 M - 블랙 / FB7500-010	",85000,https://www.musinsa.com/products/4179745,nike,top,male,1,,,"001_infront.jpg,001_back.jpg",0.067195654,0.093695551,0.185568437,0.095855363,0.123845197,0.09136948,0.084067158,0.153757364,0.206028715,0.090782508,0.063481465,0.106247261,0.079648048,0.079200849,0.110861026,0.077934101,0.158288568,0.149631009,0.069112651,0.072881617,0.094747066,0.098375112,0.103446826,0.13585031,0.076628752,casual
"드라이 핏 UV 하이버스 반팔 피트니스 탑 M - 화이트:블랙 / DV9840-100	",49000,https://www.musinsa.com/products/4172789,nike,top,male,,,,"002_infront.jpg,002_back.jpg",0.1143305,0.151860788,0.506569266,0.123821184,0.213738963,0.179019019,0.154830664,0.315993607,0.465316147,0.178094983,0.118704125,0.202652678,0.160017982,0.11103721,0.221907362,0.103336312,0.329823345,0.34346506,0.10574773,0.109762982,0.139883041,0.171767563,0.1659863,0.341678917,0.152617738,classic
"스위프트 리펠 패커블 러닝 재킷 W - 세일 / HQ0651-133	＆",55000,https://www.musinsa.com/products/4851399,nike,top,both,,,,"003_infront.jpg,003_back.jpg",0.092601135,0.132029489,0.453296453,0.114082269,0.154215142,0.131961688,0.128096953,0.261253685,0.387283802,0.153209448,0.110727869,0.166889563,0.123782873,0.098509684,0.177081347,0.105528347,0.257640779,0.219129533,0.092419349,0.086249322,0.131987438,0.145435184,0.129481688,0.25129652,0.12849018,classic
"ACG 써마 핏 플리스 풀오버 후디 M - 블랙:안트라사이트:서밋 화이트 / DH3088-013	＆",30500,https://www.musinsa.com/products/4012454,nike,top,both,,,,"004_infront.jpg,004_back.jpg",0.079259358,0.103352733,0.266319096,0.093505755,0.153252035,0.098872952,0.086003095,0.19673191,0.259268433,0.100013256,0.078217417,0.110151872,0.085243843,0.085053094,0.122213647,0.082232334,0.188771382,0.170592204,0.088192023,0.083510198,0.106035516,0.105545282,0.110186979,0.158852234,0.08284945,classic
"원 클래식 드라이 핏 반소매 탑 W - 화이트:블랙 / FN2799-100	",44100,https://www.musinsa.com/products/4179755,nike,top,both,,,,"005_infront.jpg,005_back.jpg",0.1270217,0.15711908,0.518699467,0.103597164,0.225024089,0.182958201,0.164025843,0.326775968,0.507467687,0.174629152,0.12520808,0.214854345,0.166907355,0.115000769,0.224090472,0.094845422,0.329774022,0.330488592,0.119012333,0.105869681,0.132532895,0.175472155,0.160535693,0.369733632,0.129904985,"classic,casual"
"윈드러너 루즈 UV 우븐 풀집 재킷 W - 라이트 아미:세일:화이트 / FV6305-320	",145000,https://www.musinsa.com/products/4836520,nike,outer,both,,,,"006_infront.jpg,006_back.jpg",0.093602322,0.113436051,0.193935633,0.104304329,0.12777105,0.112957001,0.101329722,0.178883284,0.216142386,0.113326266,0.105780706,0.127907872,0.110813282,0.100324154,0.135871693,0.095062599,0.165501028,0.177016482,0.094342269,0.104075305,0.117940187,0.125106409,0.113280319,0.154081926,0.110240057,casual
"스포츠웨어 오버사이즈 긴소매 탑 W - 세일 / IB1670-133	",69000,https://www.musinsa.com/products/4703156,nike,top,both,,,,"007_infront.jpg,007_back.jpg",0.173610166,0.210354388,0.562516153,0.128970906,0.20992282,0.158949688,0.171147719,0.32138288,0.458058357,0.225138053,0.132704198,0.195871621,0.184182584,0.130938977,0.233900696,0.141930938,0.322805077,0.275813937,0.16430822,0.154971495,0.157296568,0.21214506,0.182466507,0.310281157,0.199180812,classic
"원 클래식 드라이 핏 반소매 탑 W - 블랙:블랙 / FN2799-010	",49000,https://www.musinsa.com/products/4172812,nike,top,both,,,,"008_infront.jpg,008_back.jpg",0.095562287,0.126145869,0.444797099,0.084908023,0.193400919,0.132056683,0.114792824,0.260153592,0.459037125,0.124753103,0.077514365,0.159338772,0.123210981,0.092337273,0.173483029,0.075362504,0.279204279,0.255454719,0.098455735,0.079263091,0.097823493,0.139137834,0.126594648,0.246706724,0.096860357,casual
"드라이 핏 UV 마일러 반소매 러닝 탑 M - 블랙 / DV9316-010	",45000,https://www.musinsa.com/products/4208146,nike,top,male,,,,"009_infront.jpg,009_back.jpg",0.102459967,0.143415391,0.514672041,0.115727261,0.212182671,0.157483295,0.132522255,0.284785777,0.483959526,0.14972125,0.093736008,0.179376423,0.137198135,0.097375371,0.198135465,0.087928168,0.30449155,0.31496051,0.104492396,0.099701442,0.113495827,0.154165208,0.143327519,0.317038655,0.115244873,classic
"파리 생제르맹 2024/25 스타디움 홈 드라이 핏 축구 레플리카 저지 M - 미드나이트 네이비:화이트 / FN8795-411	",129000,  https://www.musinsa.com/products/4379827,nike,top,both,,uniform,soccer,"010_infront.jpg,010_back.jpg",0.132701829,0.161831781,0.554479361,0.100444175,0.189157918,0.150773346,0.120423712,0.291682243,0.48943612,0.175650388,0.110197403,0.170859143,0.1467181,0.090255469,0.227646574,0.088389598,0.308388978,0.335272253,0.125126451,0.101863712,0.10314139,0.169501126,0.141096383,0.421505123,0.126052886,classic
"클럽 오버사이즈 우븐 트랙 재킷 M - 애션 슬레이트:팬텀 / HV6918-493	",149000,https://www.musinsa.com/products/4836513,nike,top,both,,,,"011_infront.jpg,011_back.jpg",0.061067794,0.083979711,0.139859155,0.081962191,0.084246211,0.082302459,0.069995061,0.12205793,0.16777125,0.07888604,0.081613615,0.082359277,0.074560434,0.075396433,0.105180241,0.075205497,0.11572095,0.125041097,0.062344152,0.069013029,0.080852516,0.08421474,0.083163165,0.125708565,0.0724601,casual
"BB 트랙탑 - 라이트베이지:그린 / JD5266	",89990, https://www.musinsa.com/products/4518141,adidas,top,both,,,,"012_infront.jpg,012_back.jpg",0.08343184,0.126944765,0.361061066,0.093740784,0.145142451,0.124221727,0.10122326,0.230603442,0.311851531,0.126880527,0.098232456,0.132492453,0.112192437,0.090050884,0.165182069,0.09912888,0.227995366,0.25230214,0.086637035,0.089395486,0.106030948,0.131954953,0.117925353,0.250310093,0.1160018,classic
"아약스 티셔츠 - 크림 / IN4722	",17990, https://www.musinsa.com/products/3167985,adidas,top,male,,,,"013_infront.jpg,013_back.jpg",0.096462101,0.148538172,0.538065255,0.131390035,0.205508426,0.148323029,0.134676769,0.28906703,0.427908868,0.159727231,0.098173067,0.176368997,0.135464802,0.103081472,0.187767342,0.098350346,0.293917835,0.329698682,0.098439462,0.097558208,0.135821193,0.156594157,0.153260291,0.286287397,0.132840887,classic
"스케이트보딩 트랙 재킷 - 블랙 / JC5174	",106990, https://www.musinsa.com/products/4794337,adidas,top,both,,,,"014_infront.jpg,014_back.jpg",0.088184327,0.124786012,0.319444597,0.136909947,0.167720392,0.100426264,0.11144536,0.188915282,0.254843056,0.111952119,0.075750865,0.121486895,0.102169231,0.101070769,0.140819281,0.103984408,0.195465311,0.187520668,0.094874717,0.096096307,0.123617962,0.124838352,0.13149105,0.141841352,0.114747204,classic
"에센셜 3S 트레이닝 트랙탑 JC7724	",79000,https://www.musinsa.com/products/4702141,adidas,top,both,,,,"015_infront.jpg,015_back.jpg",0.060941443,0.081699044,0.17781049,0.078004971,0.107796542,0.075690143,0.071764074,0.146926895,0.183358118,0.079233199,0.067073531,0.087819763,0.068612657,0.07038074,0.092462137,0.067095779,0.143070146,0.124186881,0.067462243,0.067660414,0.085196361,0.082461119,0.085455604,0.115124434,0.071230561,casual
"레알 마드리드 24/25 긴팔 홈 저지 IT3442	",103200,https://www.musinsa.com/products/4273710,adidas,top,both,,uniform,soccer,"017_infront.jpg,017_back.jpg",0.148178443,0.193836361,0.41102615,0.112404317,0.173725709,0.138807356,0.140501887,0.311609685,0.524500608,0.20895277,0.112684458,0.199513286,0.152701527,0.102321334,0.20719023,0.103093415,0.313274592,0.247276127,0.122800581,0.092072062,0.122352459,0.160118997,0.147096008,0.385235876,0.124599256,casual
"Freelift Ultimate AEROREADY Designed 2 Move Sport Tee GU2771	",31200,https://www.musinsa.com/products/4906101,adidas,top,male,,,,"019_infront.jpg,019_back.jpg",0.109010987,0.12816982,0.416932106,0.092075557,0.178550795,0.111166038,0.107295163,0.218409032,0.41902864,0.115037598,0.085106455,0.136205867,0.131944835,0.096185833,0.167616636,0.09425123,0.24225302,0.238239408,0.111723095,0.087977752,0.094336808,0.141760573,0.131395772,0.198382974,0.099219456,casual
"아약스 하프집 - 블랙 / IN4720	",34990,https://www.musinsa.com/products/3167988,adidas,top,male,,,,"021_infront.jpg,021_back.jpg",0.102071665,0.140532106,0.273369074,0.108092517,0.181388319,0.113796741,0.123355597,0.264183491,0.402727813,0.139976263,0.084240317,0.15566656,0.122669131,0.093750879,0.173136577,0.099231072,0.257763952,0.187637866,0.109282844,0.097770087,0.115886979,0.147149906,0.143940225,0.210398138,0.126144513,casual
"시티 이스케이프 윈드브레이커 - 블랙 / IY1515	",97990,https://www.musinsa.com/products/4242180,adidas,top,male,,,,"022_infront.jpg,022_back.jpg",0.050689746,0.063349806,0.104117244,0.06303817,0.053111825,0.057597641,0.056634653,0.072565071,0.094994672,0.062470905,0.060417823,0.060426027,0.055616084,0.057775177,0.058947477,0.05767981,0.07390219,0.05364807,0.062734418,0.054406565,0.063607566,0.061247159,0.059975918,0.061736714,0.053564426,classic
FC 바이에른 오리지널스 트랙탑 - 레드 / IS6508,129000,https://www.musinsa.com/products/4260500,adidas,outer,male,,,,"023_infront.jpg,023_back.jpg",0.084964767,0.123447455,0.139991775,0.119983956,0.156329438,0.108037546,0.101535022,0.193960547,0.248221442,0.109438382,0.083112918,0.120793752,0.112483658,0.093851641,0.155303717,0.095579922,0.196180388,0.224770561,0.095139906,0.117115542,0.118733428,0.131934449,0.126386553,0.168699667,0.116492264,casual
"러너스 클라이마쿨 싱글렛 JC7370	",49000,https://www.musinsa.com/products/4841763,adidas,top,male,,,,"024_infront.jpg,024_back.jpg",0.179400161,0.222135171,0.634774625,0.129270971,0.208568513,0.207458586,0.174321905,0.348453939,0.51992619,0.241883114,0.15371272,0.23072131,0.202130422,0.139407784,0.261494994,0.144196138,0.347040057,0.337771714,0.158357114,0.136414215,0.158110738,0.210732102,0.191459566,0.455200762,0.182853192,"classic,casual"
"오운더런 긴팔 티 IN1486	",49000,https://www.musinsa.com/products/4760533,adidas,top,male,,,,"025_infront.jpg,025_back.jpg",0.086572632,0.116398044,0.430014968,0.093638867,0.155714333,0.115959086,0.099477582,0.235449657,0.354041249,0.112816401,0.082772307,0.134242937,0.109814055,0.082116976,0.155174434,0.088638887,0.239348158,0.257831484,0.087027088,0.099144302,0.107674107,0.132324114,0.120902181,0.259646535,0.11403577,classic
